"tab_code","表章項目","cat01_code","男女別","cat02_code","人口","area_code","全国・都道府県","time_code","時間軸（年）","unit","value"
"001","人口","001","男","001","総人口","45000","宮崎県","2000000000","2000年","千人","552"
"001","人口","001","男","001","総人口","45000","宮崎県","2005000000","2005年","千人","542"
"001","人口","001","男","001","総人口","45000","宮崎県","2010000000","2010年","千人","533"
"001","人口","001","男","001","総人口","45000","宮崎県","2011000000","2011年","千人","531"
"001","人口","001","男","001","総人口","45000","宮崎県","2012000000","2012年","千人","529"
"001","人口","001","男","001","総人口","45000","宮崎県","2013000000","2013年","千人","526"
"001","人口","001","男","001","総人口","45000","宮崎県","2014000000","2014年","千人","523"
"001","人口","001","男","001","総人口","46000","鹿児島県","1995000000","1995年","千人","841"
"001","人口","001","男","001","総人口","46000","鹿児島県","2000000000","2000年","千人","838"
"001","人口","001","男","001","総人口","46000","鹿児島県","2005000000","2005年","千人","820"
"001","人口","001","男","001","総人口","46000","鹿児島県","2010000000","2010年","千人","797"
"001","人口","001","男","001","総人口","46000","鹿児島県","2011000000","2011年","千人","794"
"001","人口","001","男","001","総人口","46000","鹿児島県","2012000000","2012年","千人","790"
"001","人口","001","男","001","総人口","46000","鹿児島県","2013000000","2013年","千人","785"
"001","人口","001","男","001","総人口","46000","鹿児島県","2014000000","2014年","千人","780"
"001","人口","001","男","001","総人口","47000","沖縄県","1995000000","1995年","千人","625"
"001","人口","001","男","001","総人口","47000","沖縄県","2000000000","2000年","千人","648"
"001","人口","001","男","001","総人口","47000","沖縄県","2005000000","2005年","千人","669"
"001","人口","001","男","001","総人口","47000","沖縄県","2010000000","2010年","千人","683"
"001","人口","001","男","001","総人口","47000","沖縄県","2011000000","2011年","千人","687"
"001","人口","001","男","001","総人口","47000","沖縄県","2012000000","2012年","千人","691"
"001","人口","001","男","001","総人口","47000","沖縄県","2013000000","2013年","千人","694"
"001","人口","001","男","001","総人口","47000","沖縄県","2014000000","2014年","千人","697"
"001","人口","001","男","002","日本人人口","00000","全国","1995000000","1995年","千人","61007"
"001","人口","001","男","002","日本人人口","00000","全国","2000000000","2000年","千人","61488"
"001","人口","001","男","002","日本人人口","00000","全国","2005000000","2005年","千人","61618"
"001","人口","001","男","002","日本人人口","00000","全国","2010000000","2010年","千人","61572"
"001","人口","001","男","002","日本人人口","00000","全国","2011000000","2011年","千人","61453"
"001","人口","001","男","002","日本人人口","00000","全国","2012000000","2012年","千人","61328"
"001","人口","001","男","002","日本人人口","00000","全国","2013000000","2013年","千人","61186"
"001","人口","001","男","002","日本人人口","00000","全国","2014000000","2014年","千人","61041"
"001","人口","001","男","002","日本人人口","01000","北海道","1995000000","1995年","千人","2731"
"001","人口","001","男","002","日本人人口","01000","北海道","2000000000","2000年","千人","2713"
"001","人口","001","男","002","日本人人口","01000","北海道","2005000000","2005年","千人","2668"
"001","人口","001","男","002","日本人人口","01000","北海道","2010000000","2010年","千人","2596"
"001","人口","001","男","002","日本人人口","01000","北海道","2011000000","2011年","千人","2584"
"001","人口","001","男","002","日本人人口","01000","北海道","2012000000","2012年","千人","2569"
"001","人口","001","男","002","日本人人口","01000","北海道","2013000000","2013年","千人","2553"
"001","人口","001","男","002","日本人人口","01000","北海道","2014000000","2014年","千人","2537"
"001","人口","001","男","002","日本人人口","02000","青森県","1995000000","1995年","千人","703"
"001","人口","001","男","002","日本人人口","02000","青森県","2000000000","2000年","千人","701"
"001","人口","001","男","002","日本人人口","02000","青森県","2005000000","2005年","千人","678"
"001","人口","001","男","002","日本人人口","02000","青森県","2010000000","2010年","千人","645"
"001","人口","001","男","002","日本人人口","02000","青森県","2011000000","2011年","千人","639"
"001","人口","001","男","002","日本人人口","02000","青森県","2012000000","2012年","千人","633"
"001","人口","001","男","002","日本人人口","02000","青森県","2013000000","2013年","千人","626"
"001","人口","001","男","002","日本人人口","02000","青森県","2014000000","2014年","千人","619"
"001","人口","001","男","002","日本人人口","03000","岩手県","1995000000","1995年","千人","681"
"001","人口","001","男","002","日本人人口","03000","岩手県","2000000000","2000年","千人","680"
"001","人口","001","男","002","日本人人口","03000","岩手県","2005000000","2005年","千人","662"
"001","人口","001","男","002","日本人人口","03000","岩手県","2010000000","2010年","千人","634"
"001","人口","001","男","002","日本人人口","03000","岩手県","2011000000","2011年","千人","626"
"001","人口","001","男","002","日本人人口","03000","岩手県","2012000000","2012年","千人","622"
"001","人口","001","男","002","日本人人口","03000","岩手県","2013000000","2013年","千人","617"
"001","人口","001","男","002","日本人人口","03000","岩手県","2014000000","2014年","千人","613"
"001","人口","001","男","002","日本人人口","04000","宮城県","1995000000","1995年","千人","1141"
"001","人口","001","男","002","日本人人口","04000","宮城県","2000000000","2000年","千人","1154"
"001","人口","001","男","002","日本人人口","04000","宮城県","2005000000","2005年","千人","1145"
"001","人口","001","男","002","日本人人口","04000","宮城県","2010000000","2010年","千人","1135"
"001","人口","001","男","002","日本人人口","04000","宮城県","2011000000","2011年","千人","1125"
"001","人口","001","男","002","日本人人口","04000","宮城県","2012000000","2012年","千人","1127"
"001","人口","001","男","002","日本人人口","04000","宮城県","2013000000","2013年","千人","1129"
"001","人口","001","男","002","日本人人口","04000","宮城県","2014000000","2014年","千人","1129"
"001","人口","001","男","002","日本人人口","05000","秋田県","1995000000","1995年","千人","577"
"001","人口","001","男","002","日本人人口","05000","秋田県","2000000000","2000年","千人","564"
"001","人口","001","男","002","日本人人口","05000","秋田県","2005000000","2005年","千人","540"
"001","人口","001","男","002","日本人人口","05000","秋田県","2010000000","2010年","千人","509"
"001","人口","001","男","002","日本人人口","05000","秋田県","2011000000","2011年","千人","504"
"001","人口","001","男","002","日本人人口","05000","秋田県","2012000000","2012年","千人","498"
"001","人口","001","男","002","日本人人口","05000","秋田県","2013000000","2013年","千人","491"
"001","人口","001","男","002","日本人人口","05000","秋田県","2014000000","2014年","千人","485"
"001","人口","001","男","002","日本人人口","06000","山形県","1995000000","1995年","千人","606"
"001","人口","001","男","002","日本人人口","06000","山形県","2000000000","2000年","千人","600"
"001","人口","001","男","002","日本人人口","06000","山形県","2005000000","2005年","千人","584"
"001","人口","001","男","002","日本人人口","06000","山形県","2010000000","2010年","千人","559"
"001","人口","001","男","002","日本人人口","06000","山形県","2011000000","2011年","千人","556"
"001","人口","001","男","002","日本人人口","06000","山形県","2012000000","2012年","千人","551"
"001","人口","001","男","002","日本人人口","06000","山形県","2013000000","2013年","千人","547"
"001","人口","001","男","002","日本人人口","06000","山形県","2014000000","2014年","千人","542"
"001","人口","001","男","002","日本人人口","07000","福島県","1995000000","1995年","千人","1039"
"001","人口","001","男","002","日本人人口","07000","福島県","2000000000","2000年","千人","1034"
"001","人口","001","男","002","日本人人口","07000","福島県","2005000000","2005年","千人","1013"
"001","人口","001","男","002","日本人人口","07000","福島県","2010000000","2010年","千人","982"
"001","人口","001","男","002","日本人人口","07000","福島県","2011000000","2011年","千人","964"
"001","人口","001","男","002","日本人人口","07000","福島県","2012000000","2012年","千人","952"
"001","人口","001","男","002","日本人人口","07000","福島県","2013000000","2013年","千人","945"
"001","人口","001","男","002","日本人人口","07000","福島県","2014000000","2014年","千人","942"
"001","人口","001","男","002","日本人人口","08000","茨城県","1995000000","1995年","千人","1464"
"001","人口","001","男","002","日本人人口","08000","茨城県","2000000000","2000年","千人","1474"
"001","人口","001","男","002","日本人人口","08000","茨城県","2005000000","2005年","千人","1462"
"001","人口","001","男","002","日本人人口","08000","茨城県","2010000000","2010年","千人","1461"
"001","人口","001","男","002","日本人人口","08000","茨城県","2011000000","2011年","千人","1456"
"001","人口","001","男","002","日本人人口","08000","茨城県","2012000000","2012年","千人","1450"
"001","人口","001","男","002","日本人人口","08000","茨城県","2013000000","2013年","千人","1444"
"001","人口","001","男","002","日本人人口","08000","茨城県","2014000000","2014年","千人","1437"
"001","人口","001","男","002","日本人人口","09000","栃木県","1995000000","1995年","千人","978"
"001","人口","001","男","002","日本人人口","09000","栃木県","2000000000","2000年","千人","986"
"001","人口","001","男","002","日本人人口","09000","栃木県","2005000000","2005年","千人","990"
"001","人口","001","男","002","日本人人口","09000","栃木県","2010000000","2010年","千人","985"
"001","人口","001","男","002","日本人人口","09000","栃木県","2011000000","2011年","千人","982"
"001","人口","001","男","002","日本人人口","09000","栃木県","2012000000","2012年","千人","979"
"001","人口","001","男","002","日本人人口","09000","栃木県","2013000000","2013年","千人","976"
"001","人口","001","男","002","日本人人口","09000","栃木県","2014000000","2014年","千人","972"
"001","人口","001","男","002","日本人人口","10000","群馬県","1995000000","1995年","千人","978"
"001","人口","001","男","002","日本人人口","10000","群馬県","2000000000","2000年","千人","985"
"001","人口","001","男","002","日本人人口","10000","群馬県","2005000000","2005年","千人","979"
"001","人口","001","男","002","日本人人口","10000","群馬県","2010000000","2010年","千人","972"
"001","人口","001","男","002","日本人人口","10000","群馬県","2011000000","2011年","千人","969"
"001","人口","001","男","002","日本人人口","10000","群馬県","2012000000","2012年","千人","965"
"001","人口","001","男","002","日本人人口","10000","群馬県","2013000000","2013年","千人","960"
"001","人口","001","男","002","日本人人口","10000","群馬県","2014000000","2014年","千人","956"
"001","人口","001","男","002","日本人人口","11000","埼玉県","1995000000","1995年","千人","3393"
"001","人口","001","男","002","日本人人口","11000","埼玉県","2000000000","2000年","千人","3471"
"001","人口","001","男","002","日本人人口","11000","埼玉県","2005000000","2005年","千人","3517"
"001","人口","001","男","002","日本人人口","11000","埼玉県","2010000000","2010年","千人","3569"
"001","人口","001","男","002","日本人人口","11000","埼玉県","2011000000","2011年","千人","3573"
"001","人口","001","男","002","日本人人口","11000","埼玉県","2012000000","2012年","千人","3574"
"001","人口","001","男","002","日本人人口","11000","埼玉県","2013000000","2013年","千人","3576"
"001","人口","001","男","002","日本人人口","11000","埼玉県","2014000000","2014年","千人","3578"
"001","人口","001","男","002","日本人人口","12000","千葉県","1995000000","1995年","千人","2901"
"001","人口","001","男","002","日本人人口","12000","千葉県","2000000000","2000年","千人","2952"
"001","人口","001","男","002","日本人人口","12000","千葉県","2005000000","2005年","千人","2997"
"001","人口","001","男","002","日本人人口","12000","千葉県","2010000000","2010年","千人","3064"
"001","人口","001","男","002","日本人人口","12000","千葉県","2011000000","2011年","千人","3062"
"001","人口","001","男","002","日本人人口","12000","千葉県","2012000000","2012年","千人","3052"
"001","人口","001","男","002","日本人人口","12000","千葉県","2013000000","2013年","千人","3047"
"001","人口","001","男","002","日本人人口","12000","千葉県","2014000000","2014年","千人","3046"
"001","人口","001","男","002","日本人人口","13000","東京都","1995000000","1995年","千人","5796"
"001","人口","001","男","002","日本人人口","13000","東京都","2000000000","2000年","千人","5925"
"001","人口","001","男","002","日本人人口","13000","東京都","2005000000","2005年","千人","6144"
"001","人口","001","男","002","日本人人口","13000","東京都","2010000000","2010年","千人","6360"
"001","人口","001","男","002","日本人人口","13000","東京都","2011000000","2011年","千人","6372"
"001","人口","001","男","002","日本人人口","13000","東京都","2012000000","2012年","千人","6391"
"001","人口","001","男","002","日本人人口","13000","東京都","2013000000","2013年","千人","6417"
"001","人口","001","男","002","日本人人口","13000","東京都","2014000000","2014年","千人","6443"
"001","人口","001","男","002","日本人人口","14000","神奈川県","1995000000","1995年","千人","4165"
"001","人口","001","男","002","日本人人口","14000","神奈川県","2000000000","2000年","千人","4260"
"001","人口","001","男","002","日本人人口","14000","神奈川県","2005000000","2005年","千人","4388"
"001","人口","001","男","002","日本人人口","14000","神奈川県","2010000000","2010年","千人","4486"
"001","人口","001","男","002","日本人人口","14000","神奈川県","2011000000","2011年","千人","4487"
"001","人口","001","男","002","日本人人口","14000","神奈川県","2012000000","2012年","千人","4488"
"001","人口","001","男","002","日本人人口","14000","神奈川県","2013000000","2013年","千人","4487"
"001","人口","001","男","002","日本人人口","14000","神奈川県","2014000000","2014年","千人","4488"
"001","人口","001","男","002","日本人人口","15000","新潟県","1995000000","1995年","千人","1206"
"001","人口","001","男","002","日本人人口","15000","新潟県","2000000000","2000年","千人","1198"
"001","人口","001","男","002","日本人人口","15000","新潟県","2005000000","2005年","千人","1173"
"001","人口","001","男","002","日本人人口","15000","新潟県","2010000000","2010年","千人","1144"
"001","人口","001","男","002","日本人人口","15000","新潟県","2011000000","2011年","千人","1138"
"001","人口","001","男","002","日本人人口","15000","新潟県","2012000000","2012年","千人","1131"
"001","人口","001","男","002","日本人人口","15000","新潟県","2013000000","2013年","千人","1123"
"001","人口","001","男","002","日本人人口","15000","新潟県","2014000000","2014年","千人","1115"
"001","人口","001","男","002","日本人人口","16000","富山県","1995000000","1995年","千人","538"
"001","人口","001","男","002","日本人人口","16000","富山県","2000000000","2000年","千人","537"
"001","人口","001","男","002","日本人人口","16000","富山県","2005000000","2005年","千人","531"
"001","人口","001","男","002","日本人人口","16000","富山県","2010000000","2010年","千人","522"
"001","人口","001","男","002","日本人人口","16000","富山県","2011000000","2011年","千人","520"
"001","人口","001","男","002","日本人人口","16000","富山県","2012000000","2012年","千人","518"
"001","人口","001","男","002","日本人人口","16000","富山県","2013000000","2013年","千人","515"
"001","人口","001","男","002","日本人人口","16000","富山県","2014000000","2014年","千人","512"
"001","人口","001","男","002","日本人人口","17000","石川県","1995000000","1995年","千人","568"
"001","人口","001","男","002","日本人人口","17000","石川県","2000000000","2000年","千人","569"
"001","人口","001","男","002","日本人人口","17000","石川県","2005000000","2005年","千人","563"
"001","人口","001","男","002","日本人人口","17000","石川県","2010000000","2010年","千人","560"
"001","人口","001","男","002","日本人人口","17000","石川県","2011000000","2011年","千人","559"
"001","人口","001","男","002","日本人人口","17000","石川県","2012000000","2012年","千人","558"
"001","人口","001","男","002","日本人人口","17000","石川県","2013000000","2013年","千人","556"
"001","人口","001","男","002","日本人人口","17000","石川県","2014000000","2014年","千人","555"
"001","人口","001","男","002","日本人人口","18000","福井県","1995000000","1995年","千人","398"
"001","人口","001","男","002","日本人人口","18000","福井県","2000000000","2000年","千人","398"
"001","人口","001","男","002","日本人人口","18000","福井県","2005000000","2005年","千人","393"
"001","人口","001","男","002","日本人人口","18000","福井県","2010000000","2010年","千人","385"
"001","人口","001","男","002","日本人人口","18000","福井県","2011000000","2011年","千人","384"
"001","人口","001","男","002","日本人人口","18000","福井県","2012000000","2012年","千人","382"
"001","人口","001","男","002","日本人人口","18000","福井県","2013000000","2013年","千人","380"
"001","人口","001","男","002","日本人人口","18000","福井県","2014000000","2014年","千人","378"
"001","人口","001","男","002","日本人人口","19000","山梨県","1995000000","1995年","千人","431"
"001","人口","001","男","002","日本人人口","19000","山梨県","2000000000","2000年","千人","432"
"001","人口","001","男","002","日本人人口","19000","山梨県","2005000000","2005年","千人","427"
"001","人口","001","男","002","日本人人口","19000","山梨県","2010000000","2010年","千人","417"
"001","人口","001","男","002","日本人人口","19000","山梨県","2011000000","2011年","千人","415"
"001","人口","001","男","002","日本人人口","19000","山梨県","2012000000","2012年","千人","412"
"001","人口","001","男","002","日本人人口","19000","山梨県","2013000000","2013年","千人","409"
"001","人口","001","男","002","日本人人口","19000","山梨県","2014000000","2014年","千人","407"
"001","人口","001","男","002","日本人人口","20000","長野県","1995000000","1995年","千人","1061"
"001","人口","001","男","002","日本人人口","20000","長野県","2000000000","2000年","千人","1066"
"001","人口","001","男","002","日本人人口","20000","長野県","2005000000","2005年","千人","1053"
"001","人口","001","男","002","日本人人口","20000","長野県","2010000000","2010年","千人","1034"
"001","人口","001","男","002","日本人人口","20000","長野県","2011000000","2011年","千人","1030"
"001","人口","001","男","002","日本人人口","20000","長野県","2012000000","2012年","千人","1026"
"001","人口","001","男","002","日本人人口","20000","長野県","2013000000","2013年","千人","1020"
"001","人口","001","男","002","日本人人口","20000","長野県","2014000000","2014年","千人","1015"
"001","人口","001","男","002","日本人人口","21000","岐阜県","1995000000","1995年","千人","1010"
"001","人口","001","男","002","日本人人口","21000","岐阜県","2000000000","2000年","千人","1010"
"001","人口","001","男","002","日本人人口","21000","岐阜県","2005000000","2005年","千人","1004"
"001","人口","001","男","002","日本人人口","21000","岐阜県","2010000000","2010年","千人","990"
"001","人口","001","男","002","日本人人口","21000","岐阜県","2011000000","2011年","千人","988"
"001","人口","001","男","002","日本人人口","21000","岐阜県","2012000000","2012年","千人","984"
"001","人口","001","男","002","日本人人口","21000","岐阜県","2013000000","2013年","千人","978"
"001","人口","001","男","002","日本人人口","21000","岐阜県","2014000000","2014年","千人","973"
"001","人口","001","男","002","日本人人口","22000","静岡県","1995000000","1995年","千人","1822"
"001","人口","001","男","002","日本人人口","22000","静岡県","2000000000","2000年","千人","1830"
"001","人口","001","男","002","日本人人口","22000","静岡県","2005000000","2005年","千人","1832"
"001","人口","001","男","002","日本人人口","22000","静岡県","2010000000","2010年","千人","1824"
"001","人口","001","男","002","日本人人口","22000","静岡県","2011000000","2011年","千人","1820"
"001","人口","001","男","002","日本人人口","22000","静岡県","2012000000","2012年","千人","1814"
"001","人口","001","男","002","日本人人口","22000","静岡県","2013000000","2013年","千人","1806"
"001","人口","001","男","002","日本人人口","22000","静岡県","2014000000","2014年","千人","1798"
"001","人口","001","男","002","日本人人口","23000","愛知県","1995000000","1995年","千人","3393"
"001","人口","001","男","002","日本人人口","23000","愛知県","2000000000","2000年","千人","3471"
"001","人口","001","男","002","日本人人口","23000","愛知県","2005000000","2005年","千人","3563"
"001","人口","001","男","002","日本人人口","23000","愛知県","2010000000","2010年","千人","3628"
"001","人口","001","男","002","日本人人口","23000","愛知県","2011000000","2011年","千人","3633"
"001","人口","001","男","002","日本人人口","23000","愛知県","2012000000","2012年","千人","3641"
"001","人口","001","男","002","日本人人口","23000","愛知県","2013000000","2013年","千人","3647"
"001","人口","001","男","002","日本人人口","23000","愛知県","2014000000","2014年","千人","3651"
"001","人口","001","男","002","日本人人口","24000","三重県","1995000000","1995年","千人","885"
"001","人口","001","男","002","日本人人口","24000","三重県","2000000000","2000年","千人","889"
"001","人口","001","男","002","日本人人口","24000","三重県","2005000000","2005年","千人","890"
"001","人口","001","男","002","日本人人口","24000","三重県","2010000000","2010年","千人","887"
"001","人口","001","男","002","日本人人口","24000","三重県","2011000000","2011年","千人","885"
"001","人口","001","男","002","日本人人口","24000","三重県","2012000000","2012年","千人","882"
"001","人口","001","男","002","日本人人口","24000","三重県","2013000000","2013年","千人","878"
"001","人口","001","男","002","日本人人口","24000","三重県","2014000000","2014年","千人","874"
"001","人口","001","男","002","日本人人口","25000","滋賀県","1995000000","1995年","千人","627"
"001","人口","001","男","002","日本人人口","25000","滋賀県","2000000000","2000年","千人","654"
"001","人口","001","男","002","日本人人口","25000","滋賀県","2005000000","2005年","千人","670"
"001","人口","001","男","002","日本人人口","25000","滋賀県","2010000000","2010年","千人","686"
"001","人口","001","男","002","日本人人口","25000","滋賀県","2011000000","2011年","千人","688"
"001","人口","001","男","002","日本人人口","25000","滋賀県","2012000000","2012年","千人","689"
"001","人口","001","男","002","日本人人口","25000","滋賀県","2013000000","2013年","千人","690"
"001","人口","001","男","002","日本人人口","25000","滋賀県","2014000000","2014年","千人","689"
"001","人口","001","男","002","日本人人口","26000","京都府","1995000000","1995年","千人","1254"
"001","人口","001","男","002","日本人人口","26000","京都府","2000000000","2000年","千人","1256"
"001","人口","001","男","002","日本人人口","26000","京都府","2005000000","2005年","千人","1251"
"001","人口","001","男","002","日本人人口","26000","京都府","2010000000","2010年","千人","1245"
"001","人口","001","男","002","日本人人口","26000","京都府","2011000000","2011年","千人","1243"
"001","人口","001","男","002","日本人人口","26000","京都府","2012000000","2012年","千人","1240"
"001","人口","001","男","002","日本人人口","26000","京都府","2013000000","2013年","千人","1236"
"001","人口","001","男","002","日本人人口","26000","京都府","2014000000","2014年","千人","1232"
"001","人口","001","男","002","日本人人口","27000","大阪府","1995000000","1995年","千人","4235"
"001","人口","001","男","002","日本人人口","27000","大阪府","2000000000","2000年","千人","4223"
"001","人口","001","男","002","日本人人口","27000","大阪府","2005000000","2005年","千人","4196"
"001","人口","001","男","002","日本人人口","27000","大阪府","2010000000","2010年","千人","4208"
"001","人口","001","男","002","日本人人口","27000","大阪府","2011000000","2011年","千人","4205"
"001","人口","001","男","002","日本人人口","27000","大阪府","2012000000","2012年","千人","4200"
"001","人口","001","男","002","日本人人口","27000","大阪府","2013000000","2013年","千人","4193"
"001","人口","001","男","002","日本人人口","27000","大阪府","2014000000","2014年","千人","4183"
"001","人口","001","男","002","日本人人口","28000","兵庫県","1995000000","1995年","千人","2573"
"001","人口","001","男","002","日本人人口","28000","兵庫県","2000000000","2000年","千人","2635"
"001","人口","001","男","002","日本人人口","28000","兵庫県","2005000000","2005年","千人","2639"
"001","人口","001","男","002","日本人人口","28000","兵庫県","2010000000","2010年","千人","2636"
"001","人口","001","男","002","日本人人口","28000","兵庫県","2011000000","2011年","千人","2633"
"001","人口","001","男","002","日本人人口","28000","兵庫県","2012000000","2012年","千人","2628"
"001","人口","001","男","002","日本人人口","28000","兵庫県","2013000000","2013年","千人","2620"
"001","人口","001","男","002","日本人人口","28000","兵庫県","2014000000","2014年","千人","2611"
"001","人口","001","男","002","日本人人口","29000","奈良県","1995000000","1995年","千人","685"
"001","人口","001","男","002","日本人人口","29000","奈良県","2000000000","2000年","千人","687"
"001","人口","001","男","002","日本人人口","29000","奈良県","2005000000","2005年","千人","672"
"001","人口","001","男","002","日本人人口","29000","奈良県","2010000000","2010年","千人","659"
"001","人口","001","男","002","日本人人口","29000","奈良県","2011000000","2011年","千人","656"
"001","人口","001","男","002","日本人人口","29000","奈良県","2012000000","2012年","千人","653"
"001","人口","001","男","002","日本人人口","29000","奈良県","2013000000","2013年","千人","649"
"001","人口","001","男","002","日本人人口","29000","奈良県","2014000000","2014年","千人","645"
"001","人口","001","男","002","日本人人口","30000","和歌山県","1995000000","1995年","千人","511"
"001","人口","001","男","002","日本人人口","30000","和歌山県","2000000000","2000年","千人","505"
"001","人口","001","男","002","日本人人口","30000","和歌山県","2005000000","2005年","千人","486"
"001","人口","001","男","002","日本人人口","30000","和歌山県","2010000000","2010年","千人","470"
"001","人口","001","男","002","日本人人口","30000","和歌山県","2011000000","2011年","千人","466"
"001","人口","001","男","002","日本人人口","30000","和歌山県","2012000000","2012年","千人","463"
"001","人口","001","男","002","日本人人口","30000","和歌山県","2013000000","2013年","千人","459"
"001","人口","001","男","002","日本人人口","30000","和歌山県","2014000000","2014年","千人","455"
"001","人口","001","男","002","日本人人口","31000","鳥取県","1995000000","1995年","千人","293"
"001","人口","001","男","002","日本人人口","31000","鳥取県","2000000000","2000年","千人","292"
"001","人口","001","男","002","日本人人口","31000","鳥取県","2005000000","2005年","千人","289"
"001","人口","001","男","002","日本人人口","31000","鳥取県","2010000000","2010年","千人","280"
"001","人口","001","男","002","日本人人口","31000","鳥取県","2011000000","2011年","千人","278"
"001","人口","001","男","002","日本人人口","31000","鳥取県","2012000000","2012年","千人","276"
"001","人口","001","男","002","日本人人口","31000","鳥取県","2013000000","2013年","千人","274"
"001","人口","001","男","002","日本人人口","31000","鳥取県","2014000000","2014年","千人","273"
"001","人口","001","男","002","日本人人口","32000","島根県","1995000000","1995年","千人","368"
"001","人口","001","男","002","日本人人口","32000","島根県","2000000000","2000年","千人","362"
"001","人口","001","男","002","日本人人口","32000","島根県","2005000000","2005年","千人","352"
"001","人口","001","男","002","日本人人口","32000","島根県","2010000000","2010年","千人","341"
"001","人口","001","男","002","日本人人口","32000","島根県","2011000000","2011年","千人","339"
"001","人口","001","男","002","日本人人口","32000","島根県","2012000000","2012年","千人","337"
"001","人口","001","男","002","日本人人口","32000","島根県","2013000000","2013年","千人","334"
"001","人口","001","男","002","日本人人口","32000","島根県","2014000000","2014年","千人","332"
"001","人口","001","男","002","日本人人口","33000","岡山県","1995000000","1995年","千人","933"
"001","人口","001","男","002","日本人人口","33000","岡山県","2000000000","2000年","千人","930"
"001","人口","001","男","002","日本人人口","33000","岡山県","2005000000","2005年","千人","932"
"001","人口","001","男","002","日本人人口","33000","岡山県","2010000000","2010年","千人","925"
"001","人口","001","男","002","日本人人口","33000","岡山県","2011000000","2011年","千人","923"
"001","人口","001","男","002","日本人人口","33000","岡山県","2012000000","2012年","千人","921"
"001","人口","001","男","002","日本人人口","33000","岡山県","2013000000","2013年","千人","919"
"001","人口","001","男","002","日本人人口","33000","岡山県","2014000000","2014年","千人","916"
"001","人口","001","男","002","日本人人口","34000","広島県","1995000000","1995年","千人","1389"
"001","人口","001","男","002","日本人人口","34000","広島県","2000000000","2000年","千人","1382"
"001","人口","001","男","002","日本人人口","34000","広島県","2005000000","2005年","千人","1378"
"001","人口","001","男","002","日本人人口","34000","広島県","2010000000","2010年","千人","1365"
"001","人口","001","男","002","日本人人口","34000","広島県","2011000000","2011年","千人","1363"
"001","人口","001","男","002","日本人人口","34000","広島県","2012000000","2012年","千人","1360"
"001","人口","001","男","002","日本人人口","34000","広島県","2013000000","2013年","千人","1356"
"001","人口","001","男","002","日本人人口","34000","広島県","2014000000","2014年","千人","1352"
"001","人口","001","男","002","日本人人口","35000","山口県","1995000000","1995年","千人","730"
"001","人口","001","男","002","日本人人口","35000","山口県","2000000000","2000年","千人","717"
"001","人口","001","男","002","日本人人口","35000","山口県","2005000000","2005年","千人","698"
"001","人口","001","男","002","日本人人口","35000","山口県","2010000000","2010年","千人","679"
"001","人口","001","男","002","日本人人口","35000","山口県","2011000000","2011年","千人","675"
"001","人口","001","男","002","日本人人口","35000","山口県","2012000000","2012年","千人","670"
"001","人口","001","男","002","日本人人口","35000","山口県","2013000000","2013年","千人","665"
"001","人口","001","男","002","日本人人口","35000","山口県","2014000000","2014年","千人","660"
"001","人口","001","男","002","日本人人口","36000","徳島県","1995000000","1995年","千人","395"
"001","人口","001","男","002","日本人人口","36000","徳島県","2000000000","2000年","千人","391"
"001","人口","001","男","002","日本人人口","36000","徳島県","2005000000","2005年","千人","383"
"001","人口","001","男","002","日本人人口","36000","徳島県","2010000000","2010年","千人","371"
"001","人口","001","男","002","日本人人口","36000","徳島県","2011000000","2011年","千人","369"
"001","人口","001","男","002","日本人人口","36000","徳島県","2012000000","2012年","千人","367"
"001","人口","001","男","002","日本人人口","36000","徳島県","2013000000","2013年","千人","364"
"001","人口","001","男","002","日本人人口","36000","徳島県","2014000000","2014年","千人","362"
"001","人口","001","男","002","日本人人口","37000","香川県","1995000000","1995年","千人","492"
"001","人口","001","男","002","日本人人口","37000","香川県","2000000000","2000年","千人","490"
"001","人口","001","男","002","日本人人口","37000","香川県","2005000000","2005年","千人","484"
"001","人口","001","男","002","日本人人口","37000","香川県","2010000000","2010年","千人","477"
"001","人口","001","男","002","日本人人口","37000","香川県","2011000000","2011年","千人","475"
"001","人口","001","男","002","日本人人口","37000","香川県","2012000000","2012年","千人","474"
"001","人口","001","男","002","日本人人口","37000","香川県","2013000000","2013年","千人","472"
"001","人口","001","男","002","日本人人口","37000","香川県","2014000000","2014年","千人","470"
"001","人口","001","男","002","日本人人口","38000","愛媛県","1995000000","1995年","千人","711"
"001","人口","001","男","002","日本人人口","38000","愛媛県","2000000000","2000年","千人","703"
"001","人口","001","男","002","日本人人口","38000","愛媛県","2005000000","2005年","千人","689"
"001","人口","001","男","002","日本人人口","38000","愛媛県","2010000000","2010年","千人","670"
"001","人口","001","男","002","日本人人口","38000","愛媛県","2011000000","2011年","千人","666"
"001","人口","001","男","002","日本人人口","38000","愛媛県","2012000000","2012年","千人","662"
"001","人口","001","男","002","日本人人口","38000","愛媛県","2013000000","2013年","千人","658"
"001","人口","001","男","002","日本人人口","38000","愛媛県","2014000000","2014年","千人","654"
"001","人口","001","男","002","日本人人口","39000","高知県","1995000000","1995年","千人","384"
"001","人口","001","男","002","日本人人口","39000","高知県","2000000000","2000年","千人","383"
"001","人口","001","男","002","日本人人口","39000","高知県","2005000000","2005年","千人","373"
